,age,num_previous_recidivisms,race_Caucasian,race_Hispanic,race_Other,gender_Male,registeredSexOffender_TRUE,violentOffender_TRUE,gangMember_x_TRUE,homeless_TRUE,DNACollected_TRUE,employmentStatus_Full_Time,employmentStatus_Part_Time,employmentStatus_Unemployed,HighestEducationLevel_High_School_Diploma,HighestEducationLevel_No_HS_Diploma,HighestEducationLevel_Some_College,licenseStatus_Not_Suspended,licenseStatus_Suspended,time_in_Work_Release (month),time_in_Monitoring (month),recidivism,time_to_recidivism_months,time_to_recidivism_category
48049,33,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.802431895,2.132004007,0,,
48050,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.089967476,8.04334105,0,,
48051,51,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.575678163,2.160608741,0,,
48052,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.539270361,1.396030836,1,2.966666666666667,0 to 3
48053,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6.076047695,5.755405483,0,,
48054,64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.95760177,1.625113804,0,,
48055,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.063630553,9.270384011,0,,
48056,34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.62221131,3.505033556,0,,
48057,30,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.092408755,0.252965905,0,,
48058,29,7,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1.242016568,4.953986651,1,19.0,18 to 21
48059,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.318691586,6.090304198,0,,
48060,43,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,9.564632057,1.590830924,0,,
48061,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.497922349,1.020843768,0,,
48062,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.37961279,1.583510828,0,,
48063,37,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.829507985,0.947080776,0,,
48064,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522476774,0.481935716,1,24.63333333333333,24 to 27
48065,31,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.212196065,1.261087531,0,,
48066,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.320840745,8.275165753,0,,
48067,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.023000091,4.588416644,1,20.666666666666668,18 to 21
48068,51,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.820487182,3.020881906,0,,
48069,32,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.215330366,1.590043817,0,,
48070,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2.058537973,2.445993266,0,,
48071,29,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.324628413,1.879561371,1,4.9,3 to 6
48072,28,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.57727872,0.022267008,0,,
48073,33,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,3.795650498,5.163837457,0,,
48074,38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.746625921,2.328738352,1,7.500000000000001,6 to 9
48075,27,3,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.920389712,1.700797711,0,,
48076,54,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.383482591,2.384058975,0,,
48077,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.769966668,4.101500698,0,,
48078,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.456919486,1.096282856,0,,
48079,34,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1.330935132,3.359287779,0,,
48080,29,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1.395011406,1.192550999,1,27.266666666666666,27 to 30
48081,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.01444761,8.204654493,0,,
48082,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.122623492,3.749956664,0,,
48083,69,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.381559012,1.810046566,1,10.333333333333334,9 to 12
48084,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.457036158,15.53514806,0,,
48085,22,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3.465430301,0.460399983,0,,
48086,36,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.80382999,0.65548428,0,,
48087,37,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9.795400307,14.06120499,0,,
48088,26,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.296470915,2.533827905,1,1.6666666666666667,0 to 3
48089,71,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4.212707176,5.422303656,1,18.166666666666668,18 to 21
48090,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.3588265,2.454200771,0,,
48091,26,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7.4344076,11.92304851,0,,
48092,34,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.121559335,0.873212523,1,28.633333333333333,27 to 30
48093,56,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.212404369,1.695467691,0,,
48094,56,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.787140697,5.444473279,0,,
48095,30,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0.918072604,1.796644084,1,10.833333333333334,9 to 12
48096,29,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.145757006,0.871039833,1,1.0666666666666667,0 to 3
48097,31,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.313880123,1.983211099,0,,
48098,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.311626116,4.671624218,0,,
48099,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.003216798,0.020882068,0,,
48100,43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.76944692,6.197107299,0,,
48101,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.596403318,0.411378871,0,,
48102,42,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.773717785,2.458798981,1,6.233333333333333,6 to 9
48103,30,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.658602976,4.222578243,0,,
48104,53,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1.293521682,0.79645961,0,,
48105,34,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6.703472254,6.206168976,0,,
48106,35,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.077082625,7.385940381,0,,
48107,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.108809325,3.444441044,1,30.133333333333333,30 to 33
48108,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.043046995,11.15594451,0,,
48109,30,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.210005851,4.864505424,0,,
48110,30,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0.686634986,1.13468165,0,,
48111,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.297847324,2.156374041,0,,
48112,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.419413897,3.265536213,0,,
48113,35,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.268824835,3.568275415,1,15.933333333333335,15 to 18
48114,35,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.369813256,0.814760106,0,,
48115,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.481218176,2.999953061,0,,
48116,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.208610894,0.929201842,0,,
48117,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.15568666,5.228882012,0,,
48118,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.310203448,7.301467265,1,13.533333333333333,12 to 15
48119,29,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.012846563,11.21730907,0,,
48120,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.816778947,0.28053219,0,,
48121,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.958869492,2.131714384,0,,
48122,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.08739316,1.765936755,0,,
48123,39,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1.6153055,3.431915135,0,,
48124,29,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.028932103,2.807712405,1,15.5,15 to 18
48125,48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002943502,8.28994018,1,25.2,24 to 27
48126,37,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9.176310791,0.485737569,0,,
48127,26,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.220268254,0.233866265,0,,
48128,33,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,7.950727702,2.974633775,0,,
48129,41,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.208224783,4.735682697,0,,
48130,34,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.022990195,4.265185162,0,,
48131,32,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.798705665,0.123898485,0,,
48132,58,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.807550347,0.022592156,1,19.333333333333332,18 to 21
48133,34,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.10377791,4.190710357,1,31.233333333333334,30 to 33
48134,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.624386099,4.742826447,0,,
48135,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.522974892,1.561162627,0,,
48136,32,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3.461914737,2.829491252,1,9.299999999999999,9 to 12
48137,55,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.196836916,0.105464556,1,1.8,0 to 3
48138,40,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.983327301,4.438040796,0,,
48139,39,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.138687436,1.265326171,0,,
48140,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.585183314,5.024190902,0,,
48141,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.797094535,10.62946117,0,,
48142,20,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.525646747,7.856932056,0,,
48143,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.553857562,5.238680531,0,,
48144,31,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.677236508,1.358037641,0,,
48145,38,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.173230053,16.67657528,1,10.6,9 to 12
48146,38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.135578012,5.504197703,0,,
48147,37,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.613389947,4.447859753,0,,
48148,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.897666049,9.709932808,0,,
48149,28,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.986430338,0.860003821,0,,
48150,49,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.448566917,7.629466623,0,,
48151,21,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0.433115521,1.334680491,1,16.2,15 to 18
48152,28,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6.743096592,7.532454571,0,,
48153,59,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.15063304,0.5684928,1,28.933333333333334,27 to 30
48154,43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.386706663,15.14018558,0,,
48155,21,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.306690734,4.097691005,0,,
48156,48,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.52619034,1.434565097,0,,
48157,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.188850872,4.028971137,0,,
48158,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.668885951,5.538814053,0,,
48159,52,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.107875206,2.095602219,0,,
48160,35,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2.568541678,0.453348982,0,,
48161,30,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.932010911,2.450251616,1,10.733333333333333,9 to 12
48162,40,4,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,2.193996637,4.336833058,1,17.333333333333332,15 to 18
48163,25,8,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,5.518941904,0.609021039,1,6.166666666666667,6 to 9
48164,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.788750388,1.767806302,0,,
48165,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.263703523,10.40344942,0,,
48166,24,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.262846915,5.418819345,0,,
48167,54,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.934972349,1.012200073,0,,
48168,38,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.309863486,0.167013261,0,,
48169,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.619943832,0.599853619,0,,
48170,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.553983328,0.145508383,1,5.833333333333333,3 to 6
48171,43,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2.704877775,2.429975949,0,,
48172,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.503411002,3.045011692,0,,
48173,62,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.501429232,2.760929761,1,11.9,9 to 12
48174,34,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.79881256,2.701981603,0,,
48175,49,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.799657394,7.682931941,0,,
48176,37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.131276397,16.6731121,0,,
48177,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.625027011,0.260753426,0,,
48178,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.534450048,8.929831988,0,,
48179,60,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.262445603,0.150587484,1,12.966666666666667,12 to 15
48180,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.779554323,0.028989999,0,,
48181,33,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.458981233,3.789598284,0,,
48182,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.149504639,2.279934676,1,12.099999999999998,12 to 15
48183,38,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.054030798,1.57958228,1,15.333333333333332,15 to 18
48184,31,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1.385449699,9.305849083,1,10.4,9 to 12
48185,24,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3.876912456,0.895599807,0,,
48186,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,5.876625787,2.669403486,1,5.066666666666666,3 to 6
48187,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.841468278,0.620387061,0,,
48188,56,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.622007564,1.394386082,0,,
48189,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2.644213827,6.637520317,0,,
48190,44,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1.868647367,1.312861712,0,,
48191,57,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.095961696,1.041964742,1,4.2,3 to 6
48192,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.589756063,2.214672822,0,,
48193,36,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.381145961,3.629822856,1,11.433333333333334,9 to 12
48194,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.325578366,17.27875743,0,,
48195,36,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.027087978,7.803038074,0,,
48196,38,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0.415905751,2.267946837,1,9.733333333333336,9 to 12
48197,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221438374,7.742100193,0,,
48198,63,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.062470143,5.226760781,1,20.533333333333335,18 to 21
48199,36,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.5537004,2.719595599,0,,
48200,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.561987644,3.9289141,0,,
48201,47,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.086576981,1.383637959,0,,
48202,42,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.721763532,4.085961865,1,29.366666666666667,27 to 30
48203,48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.087689636,16.05339604,0,,
48204,36,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0.730913379,0.502140037,1,0.36666666666666664,0 to 3
48205,24,11,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,10.80002447,1.614282227,0,,
48206,30,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.132375415,4.458171817,1,4.133333333333334,3 to 6
48207,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.383918293,0.632318903,0,,
48208,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.977250705,0.228247575,0,,
48209,60,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1.549366691,13.44914336,0,,
48210,47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.52772601,2.575881019,0,,
48211,38,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.867971211,0.853562913,0,,
48212,34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.143916801,0.161587531,0,,
48213,49,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.173044529,3.377875663,0,,
48214,48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.55502376,5.411651377,0,,
48215,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.369842339,0.636575514,0,,
48216,53,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.423305217,8.439881112,0,,
48217,46,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4.015436698,5.479021621,1,31.666666666666668,30 to 33
48218,41,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1.293987154,2.40522116,1,35.96666666666667,33 to 36
48219,48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.728788271,6.128837838,0,,
48220,31,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.017046093,3.646216189,0,,
48221,23,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.701144096,1.560317416,0,,
48222,34,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.154921508,2.215171053,0,,
48223,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.257299893,0.170012256,0,,
48224,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23.42003645,0.099425929,0,,
48225,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.282636596,0.616842564,0,,
48226,50,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4.001887079,5.678792302,0,,
48227,27,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.363476965,2.620673621,0,,
48228,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.232016739,7.874649757,0,,
48229,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987744168,4.093697647,0,,
48230,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.590157214,4.303421417,0,,
48231,41,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.750631383,0.291494723,0,,
48232,34,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.508599056,4.140080197,0,,
48233,23,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,20.42561536,5.57165292,0,,
48234,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2.273337836,9.460407891,0,,
48235,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4.596707715,4.539019085,0,,
48236,35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.502035226,4.00457468,0,,
48237,49,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,5.228691253,2.09528559,1,35.36666666666667,33 to 36
48238,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.808916,0.144686093,0,,
48239,48,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.04364586,1.550130047,1,22.166666666666668,21 to 24
48240,51,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.191934533,1.539046369,0,,
48241,37,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0.887451108,3.3409749,0,,
48242,50,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.989209515,0.541058824,0,,
48243,38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.842380436,5.116704309,0,,
48244,37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.257289681,6.247723711,0,,
48245,49,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.699382488,0.541086695,0,,
48246,31,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2.865199537,21.10669459,1,1.9,0 to 3
48247,29,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3.348906034,6.998640393,0,,
48248,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.035166673,17.22016722,0,,
48249,31,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6.261437219,2.513197532,0,,
48250,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.239912258,2.834186615,0,,
48251,53,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.024612255,6.974611721,0,,
48252,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460500554,7.172024832,0,,
48253,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.542096776,1.892470182,0,,
48254,20,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0.45896941,13.51326235,0,,
48255,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.936767897,8.285244016,0,,
48256,48,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.879794886,3.518257274,1,1.8,0 to 3
48257,28,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.70981822,4.378228405,0,,
48258,32,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.698947227,1.66304024,1,30.133333333333333,30 to 33
48259,52,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.037755233,0.794763182,0,,
48260,52,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.904041266,7.615531246,0,,
48261,65,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.656159083,8.522157777,0,,
48262,22,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.758198713,0.048355888,0,,
48263,23,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1.178702466,7.798684245,0,,
48264,26,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.571999548,4.351735979,0,,
48265,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.049126717,8.205937687,0,,
48266,35,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12.21195384,1.94547494,0,,
48267,46,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.212405681,2.853214135,0,,
48268,56,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.568577049,8.89875726,0,,
48269,54,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.648100239,0.850074661,0,,
48270,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.134618705,0.886641012,0,,
48271,32,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,3.746649949,4.559934585,1,20.366666666666667,18 to 21
48272,41,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.305897127,3.116062332,0,,
48273,26,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.590544725,2.042856178,0,,
48274,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.530899165,6.052945247,0,,
48275,30,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.025916949,0.489666112,0,,
48276,29,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1.198535553,0.921975204,0,,
48277,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.933997256,4.404984739,0,,
48278,34,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.631782605,8.190536459,0,,
